,Ticker,Open Price,Date,Volume,Ticker2,Open Price2,Date2,Volume2
16708,QTNA,13.92,2018-02-28,4506739.2,QTNA,18.51,2019-02-28,7614551.250000001
16711,QTNT,6.8,2014-05-12,369920.0,QTNT,13.89,2015-05-12,60143.7
16712,QTNT,15.11,2015-06-01,12239.1,QTNT,11.02,2016-05-31,745161.38
16713,QTNT,11.02,2016-05-31,745161.38,QTNT,7.41,2017-05-31,491868.39
16714,QTNT,7.32,2017-05-25,770203.0800000001,QTNT,6.62,2018-05-25,6467832.68
16715,QTNT,7.33,2018-05-30,4934981.14,QTNT,10.24,2019-05-30,5065738.24
16716,QTNT,9.81,2019-05-29,8508242.43,QTNT,7.53,2020-05-28,3944485.08
16717,QTNT,7.08,2020-06-12,6189513.0,QTNT,4.26,2021-06-14,2585530.32
16720,QUOT,10.7,2015-03-19,1263744.9,QUOT,9.24,2016-03-18,6657087.36
16721,QUOT,8.96,2016-03-11,2854673.9200000004,QUOT,11.05,2017-03-13,1588945.8
16722,QUOT,12.95,2017-02-16,4362000.3,QUOT,13.05,2018-02-16,11428211.25
16723,QUOT,13.05,2018-02-16,11428211.25,QUOT,10.16,2019-02-19,6640697.92
16724,QUOT,9.99,2019-02-27,5486168.34,QUOT,9.25,2020-02-27,6810257.0
16725,QUOT,8.97,2020-03-02,4114610.76,QUOT,14.06,2021-03-02,13314454.44
16736,R,33.54,2010-02-12,28901418.0,R,49.17,2011-02-14,31808073.0
16737,R,48.87,2011-02-15,29141181.0,R,54.34,2012-02-15,19105944.0
16738,R,55.14,2012-03-19,25551876.0,R,61.04,2013-03-19,30672600.0
16739,R,57.14,2013-02-14,25535866.0,R,71.02,2014-02-14,31490268.0
16740,R,71.02,2014-02-14,31490268.0,R,93.41,2015-02-17,42693507.55
16741,R,93.55,2015-02-13,37999355.15,R,54.62,2016-02-16,58325857.76
16742,R,52.98,2016-02-12,50685224.28,R,76.54,2017-02-13,47166779.98
16743,R,76.77,2017-02-14,46795997.97,R,82.51,2018-02-14,28222462.99
16744,R,75.43,2018-02-20,80485544.89,R,64.08,2019-02-20,38905210.8
16745,R,64.71,2019-02-21,30154665.87,R,40.61,2020-02-21,34657670.47
16746,R,36.73,2020-02-27,84455713.17999999,R,68.63,2021-02-26,37236235.95
16749,RAD,28.4,2010-04-28,16616840.0,RAD,22.6,2011-04-28,271384370.8
16750,RAD,20.6,2011-04-26,228660000.00000003,RAD,28.4,2012-04-25,1109656160.0
16751,RAD,29.6,2012-04-24,492804480.0,RAD,50.2,2013-04-24,1391764880.0
16752,RAD,49.2,2013-04-23,1397727720.0,RAD,145.2,2014-04-23,2870691120.0
16753,RAD,145.2,2014-04-23,2870691120.0,RAD,166.0,2015-04-23,2844850896.0
16754,RAD,166.0,2015-04-23,2844850896.0,RAD,160.6,2016-04-22,905718154.0
16755,RAD,160.8,2016-04-25,841824984.0,RAD,77.6,2017-04-25,2092771585.6
16756,RAD,82.8,2017-05-03,994912876.8,RAD,32.8,2018-05-03,190974654.4
16757,RAD,32.2,2018-06-01,326316377.8,RAD,7.61,2019-06-03,12450036.1
16758,RAD,9.42,2019-04-25,22330006.38,RAD,13.57,2020-04-24,50412265.03
16759,RAD,14.35,2020-04-27,62748560.7,RAD,18.62,2021-04-27,35874465.06
16761,RAI,9.26,2009-02-23,15422530.0,RAI,13.22,2010-02-23,12286668.0
16762,RAI,13.1,2010-02-19,12910050.0,RAI,17.22,2011-02-22,31739904.0
16763,RAI,17.25,2011-02-23,47779050.0,RAI,20.14,2012-02-23,140814852.0
16764,RAI,20.23,2012-02-15,37031015.0,RAI,22.07,2013-02-14,158361078.0
16765,RAI,22.26,2013-02-12,41552742.0,RAI,24.05,2014-02-12,95076865.0
16766,RAI,23.36,2014-02-11,96623968.0,RAI,35.31,2015-02-11,98808220.17
16767,RAI,34.73,2015-02-10,69928611.89,RAI,48.06,2016-02-10,275894293.32
16768,RAI,46.55,2016-02-11,328005404.65,RAI,60.5,2017-02-10,298184293.0
16770,RAIL,28.61,2011-03-15,3750771.0,RAIL,25.3,2012-03-14,2745050.0
16771,RAIL,21.79,2012-03-29,4347105.0,RAIL,21.7,2013-04-01,2326240.0
16772,RAIL,22.05,2013-03-15,2604105.0,RAIL,23.84,2014-03-17,1835680.0
16773,RAIL,23.79,2014-03-14,1510665.0,RAIL,30.62,2015-03-16,4640675.34
16774,RAIL,30.06,2015-03-13,2571512.76,RAIL,16.07,2016-03-14,2776671.02
16775,RAIL,16.32,2016-03-04,3483846.72,RAIL,13.04,2017-03-06,2490053.2
16776,RAIL,13.18,2017-03-03,1405409.76,RAIL,14.44,2018-03-05,1646318.84
16777,RAIL,14.64,2018-03-09,1382264.88,RAIL,7.0,2019-03-11,427910.0
16778,RAIL,8.02,2019-03-04,939109.92,RAIL,1.55,2020-03-03,182873.65
16779,RAIL,0.96,2020-04-06,55808.64,RAIL,6.36,2021-04-06,49805191.8
16794,RAMP,40.53,2018-08-01,43695393.0,RAMP,52.78,2019-07-30,22010685.06
16795,RAMP,55.05,2019-05-29,89991941.55,RAMP,48.5,2020-05-28,42875600.5
16796,RAMP,48.42,2020-05-26,80465518.08,RAMP,48.02,2021-05-26,37803408.86
16799,RATE,24.5,2012-02-13,6068650.0,RATE,12.38,2013-02-12,10654228.0
16800,RATE,11.16,2013-03-01,4851252.0,RATE,19.85,2014-03-03,10587990.0
16801,RATE,20.47,2014-02-27,6976176.0,RATE,12.87,2015-02-27,6440598.449999999
16802,RATE,11.2,2015-06-19,30853838.4,RATE,8.07,2016-06-20,5480207.88
16803,RATE,8.38,2016-03-09,6069005.500000001,RATE,9.9,2017-03-09,9405613.8
16805,RAVE,2.77,2011-09-14,128298.09,RAVE,3.39,2012-09-13,115890.54
16806,RAVE,3.34,2012-09-24,311304.7,RAVE,6.82,2013-09-24,521757.28
16807,RAVE,7.03,2013-09-26,417047.72,RAVE,8.0,2014-09-26,469720.0
16808,RAVE,7.72,2014-09-23,38198.56,RAVE,9.5,2015-09-23,234783.0
16809,RAVE,9.49,2015-09-24,896700.61,RAVE,3.66,2016-09-23,2002177.38
16810,RAVE,3.66,2016-09-23,2002177.38,RAVE,1.65,2017-09-25,284141.55
16811,RAVE,1.85,2017-10-20,100608.55,RAVE,1.49,2018-10-22,27281.9
16812,RAVE,1.46,2018-09-24,80418.26,RAVE,2.93,2019-09-24,235853.28
16813,RAVE,0.75,2020-03-17,201024.75,RAVE,1.69,2021-03-17,1622371.27
16814,RAVE,0.45,2020-09-28,151102.80000000002,RAVE,1.31,2021-09-28,737578.47
16816,RAVN,14.79,2010-03-31,572373.0,RAVN,30.25,2011-03-31,1669800.0
16817,RAVN,30.25,2011-03-31,1669800.0,RAVN,30.45,2012-03-30,1760010.0
16818,RAVN,30.45,2012-03-30,1760010.0,RAVN,33.67,2013-04-01,4626258.0
16819,RAVN,33.67,2013-04-01,4626258.0,RAVN,32.11,2014-03-31,4193566.0
16820,RAVN,32.11,2014-03-31,4193566.0,RAVN,20.54,2015-03-31,3512340.0
16821,RAVN,20.62,2015-03-27,5728236.0,RAVN,15.63,2016-03-28,2585202.0
16822,RAVN,24.6,2017-02-02,1650660.0,RAVN,37.35,2018-02-02,3495960.0
16823,RAVN,28.95,2017-03-31,6340050.0,RAVN,35.05,2018-04-02,3834470.0
16824,RAVN,35.2,2018-03-23,4065600.000000001,RAVN,36.14,2019-03-25,7741188.0
16825,RAVN,35.01,2019-03-22,9648756.0,RAVN,20.63,2020-03-23,6122984.0
16826,RAVN,20.27,2020-03-26,4949934.0,RAVN,33.89,2021-03-26,13471851.13
16828,RAX,17.15,2010-02-09,10303685.7,RAX,36.21,2011-02-09,71623814.52
16829,RAX,37.06,2011-02-22,90505152.5,RAX,53.53,2012-02-22,78877739.72
16831,RAX,55.98,2013-03-01,104277528.72,RAX,37.16,2014-03-03,59243444.8
16832,RAX,37.16,2014-03-03,59243444.8,RAX,50.75,2015-03-03,104306678.0
16833,RAX,50.29,2015-03-02,43881444.72,RAX,21.75,2016-03-01,40721220.0
16836,RBBN,6.94,2018-02-01,1505410.9200000002,RBBN,5.63,2019-02-01,1590306.1
16837,RBBN,5.2,2019-03-05,756818.4,RBBN,3.43,2020-03-04,781652.41
16838,RBBN,3.17,2020-02-28,1190737.59,RBBN,8.65,2021-03-01,13013648.2
16847,RBC,49.15,2007-02-06,25317165.0,RBC,38.1,2008-02-06,30567630.0
16848,RBC,38.98,2008-02-27,10649336.0,RBC,28.5,2009-02-26,12109650.0
16849,RBC,27.94,2009-02-25,19652996.0,RBC,56.29,2010-02-25,8330920.0
16850,RBC,57.07,2010-03-02,14923805.0,RBC,71.38,2011-03-02,8215837.999999999
16851,RBC,71.38,2011-03-02,8215837.999999999,RBC,68.0,2012-03-01,36074000.0
16852,RBC,68.52,2012-02-29,32752560.0,RBC,78.58,2013-02-28,13429322.0
16853,RBC,76.56,2013-02-27,19277808.0,RBC,72.58,2014-02-27,11068450.0
16854,RBC,72.13,2014-02-26,15010252.999999998,RBC,78.25,2015-02-26,17268601.25
16855,RBC,78.5,2015-03-04,20770786.0,RBC,56.26,2016-03-03,10070146.18
16856,RBC,55.41,2016-03-02,7537366.89,RBC,76.25,2017-03-02,14680412.5
16857,RBC,75.5,2017-03-01,22506550.0,RBC,72.0,2018-03-01,29343672.0
16858,RBC,74.75,2018-02-27,22280732.5,RBC,83.01,2019-02-27,17294552.43
16859,RBC,84.29,2019-02-26,16531039.090000002,RBC,83.76,2020-02-26,24711629.040000003
16860,RBC,83.76,2020-02-26,24711629.040000003,RBC,137.87,2021-02-25,26970543.01
16862,RCII,22.54,2010-02-26,10823708.0,RCII,33.02,2011-02-28,19214338.0
16863,RCII,32.17,2011-02-25,30609755.0,RCII,35.93,2012-02-27,12963544.0
16864,RCII,37.49,2012-04-20,39788137.0,RCII,35.52,2013-04-22,28011072.000000004
16865,RCII,36.73,2013-02-26,26721075.0,RCII,24.16,2014-02-26,16841936.0
16866,RCII,24.99,2014-03-03,17155635.0,RCII,27.26,2015-03-03,22651969.6
16867,RCII,26.38,2015-09-18,27177098.08,RCII,12.39,2016-09-19,9884221.62
16868,RCII,12.78,2016-02-29,11864862.54,RCII,8.69,2017-02-28,16588627.77
16869,RCII,8.79,2017-03-01,25641616.65,RCII,7.47,2018-03-01,15887763.72
16870,RCII,7.47,2018-03-01,15887763.72,RCII,18.63,2019-03-01,39678788.79
16871,RCII,19.69,2019-03-06,29111822.520000003,RCII,20.62,2020-03-05,14518768.82
16872,RCII,21.37,2020-03-02,15804119.39,RCII,60.34,2021-03-02,52071971.84
16874,RCL,26.32,2010-02-23,73051160.0,RCL,43.74,2011-02-23,311245092.0
16875,RCL,43.41,2011-02-24,201774021.0,RCL,28.8,2012-02-24,84297600.0
16876,RCL,28.37,2012-02-29,139486779.0,RCL,34.53,2013-02-28,94494798.0
16877,RCL,33.93,2013-02-25,117961038.0,RCL,53.0,2014-02-25,102878300.0
16878,RCL,51.01,2014-02-20,46857786.0,RCL,76.86,2015-02-20,120689799.3
16879,RCL,76.68,2015-02-23,115360305.84,RCL,74.38,2016-02-23,362929325.72
16880,RCL,70.79,2016-02-22,327754302.08000004,RCL,95.22,2017-02-21,155479215.24
16881,RCL,96.55,2017-02-23,143622952.5,RCL,130.32,2018-02-23,135316468.79999998
16882,RCL,132.04,2018-02-21,192768364.96,RCL,123.03,2019-02-21,242860850.91
16883,RCL,121.03,2019-02-22,101450855.87,RCL,99.95,2020-02-24,747203111.5500001
16884,RCL,97.78,2020-02-25,577390313.32,RCL,91.67,2021-02-24,899382620.3000001
16887,RCUS,12.04,2019-03-05,955530.52,RCUS,18.0,2020-03-04,5487660.0
16888,RCUS,17.21,2020-03-05,11382401.43,RCUS,33.79,2021-03-05,21130948.19
16890,RDC,11.72,2009-03-02,107338792.0,RDC,26.97,2010-03-02,164517000.0
16891,RDC,27.04,2010-03-01,169121680.0,RDC,42.8,2011-03-01,143927840.0
16892,RDC,42.8,2011-03-01,143927840.0,RDC,36.57,2012-02-29,236988228.0
16893,RDC,34.57,2012-04-30,70474402.0,RDC,32.1,2013-04-30,30783900.0
16894,RDC,34.73,2013-03-01,61472099.99999999,RDC,33.2,2014-03-03,55434040.00000001
16895,RDC,33.2,2014-03-03,55434040.00000001,RDC,20.23,2015-03-03,64007720.0
16896,RDC,21.54,2015-03-02,73914510.0,RDC,13.7,2016-03-01,85413978.89999999
16897,RDC,13.07,2016-02-26,104239876.49,RDC,18.02,2017-02-27,52886591.66
16898,RDC,18.35,2017-02-24,82890308.05000001,RDC,13.69,2018-02-26,21784883.31
16899,RDC,12.51,2018-02-28,66541215.42,RDC,11.38,2019-02-28,29253075.220000003
16902,RDFN,21.93,2018-02-09,25708056.54,RDFN,18.21,2019-02-11,11449373.61
16903,RDFN,18.14,2019-02-14,25063094.720000003,RDFN,29.95,2020-02-14,117741536.5
16904,RDFN,25.37,2020-02-12,38928565.21,RDFN,90.33,2021-02-11,262880985.57
16906,RDNT,3.4,2011-03-11,511700.0,RDNT,3.44,2012-03-12,686280.0
16907,RDNT,3.38,2012-03-13,1035632.0,RDNT,2.78,2013-03-13,27522.0
16908,RDNT,3.03,2013-02-13,471468.0,RDNT,1.89,2014-02-13,160650.0
16909,RDNT,2.76,2014-03-17,1116420.0,RDNT,8.81,2015-03-17,9169650.63
16910,RDNT,9.01,2015-03-16,6969180.94,RDNT,5.4,2016-03-15,1178107.2000000002
16911,RDNT,5.4,2016-03-15,1178107.2000000002,RDNT,5.45,2017-03-15,751827.5
16912,RDNT,5.35,2017-03-17,1054287.0499999998,RDNT,12.35,2018-03-19,7844707.649999999
16913,RDNT,12.35,2018-03-19,7844707.649999999,RDNT,14.72,2019-03-19,6577926.4
16914,RDNT,14.98,2019-03-18,7296143.82,RDNT,10.58,2020-03-17,13387381.84
16915,RDNT,13.37,2020-03-16,9734870.81,RDNT,23.76,2021-03-16,2873772.0
16922,RDWR,6.69,2007-06-05,316309.89,RDWR,4.92,2008-06-04,410618.28
16923,RDWR,4.87,2008-06-11,423612.08,RDWR,3.75,2009-06-11,152062.5
16924,RDWR,2.81,2009-03-25,143484.22,RDWR,10.97,2010-03-25,1838769.46
16925,RDWR,11.35,2010-04-29,8820085.0,RDWR,17.55,2011-04-29,2971899.45
16926,RDWR,17.97,2011-03-24,3035330.67,RDWR,17.38,2012-03-23,1313719.44
16927,RDWR,18.3,2012-03-28,3018127.5,RDWR,18.68,2013-03-28,3887457.44
16928,RDWR,18.68,2013-03-28,3887457.44,RDWR,17.36,2014-03-28,4679144.96
16929,RDWR,17.44,2014-03-31,4053212.96,RDWR,20.95,2015-03-31,3843570.8
16930,RDWR,24.33,2015-04-27,11674190.909999998,RDWR,11.07,2016-04-26,1323495.99
16931,RDWR,10.66,2016-04-21,6712879.16,RDWR,15.3,2017-04-21,1749187.8
16932,RDWR,16.57,2017-04-27,6831960.13,RDWR,22.2,2018-04-27,1144010.4
16933,RDWR,21.25,2018-03-28,3267081.25,RDWR,25.9,2019-03-28,3324394.5
16934,RDWR,26.3,2019-04-15,2227425.9,RDWR,21.72,2020-04-14,4812695.88
16935,RDWR,20.0,2020-04-02,5490060.0,RDWR,26.04,2021-04-05,5281563.0
16937,RE,85.69,2010-03-01,35364263.0,RE,88.98,2011-03-01,20812422.0
16938,RE,88.98,2011-03-01,20812422.0,RE,87.31,2012-02-29,25974725.0
16939,RE,87.31,2012-02-29,25974725.0,RE,124.99,2013-02-28,60032697.0
16940,RE,124.27,2013-03-01,73319300.0,RE,148.14,2014-03-03,47064077.99999999
16941,RE,148.14,2014-03-03,47064077.99999999,RE,179.41,2015-03-03,31676091.37
16942,RE,178.22,2015-03-02,40112866.5,RE,186.97,2016-03-01,54764073.91
16943,RE,186.12,2016-02-29,47613218.4,RE,233.29,2017-02-28,78483655.09
16944,RE,237.36,2017-03-01,67962339.36,RE,241.27,2018-03-01,76091732.60000001
16945,RE,241.27,2018-03-01,76091732.60000001,RE,226.64,2019-03-01,47592360.24
16946,RE,226.64,2019-03-01,47592360.24,RE,248.01,2020-03-02,191385348.84
16947,RE,248.01,2020-03-02,191385348.84,RE,242.28,2021-03-02,45149362.56
16949,REAL,14.48,2020-02-06,12749886.16,REAL,25.28,2021-02-05,59634407.68
16951,REED,2.21,2011-03-22,90168.0,REED,1.58,2012-03-21,46136.0
16952,REED,1.68,2012-03-26,47040.0,REED,4.4,2013-03-26,718080.0
16953,REED,4.41,2013-03-25,508914.0,REED,7.67,2014-03-25,759330.0
16954,REED,7.67,2014-03-25,759330.0,REED,6.85,2015-03-25,510325.0
16955,REED,6.75,2015-03-26,537300.0,REED,5.0,2016-03-28,152000.0
16956,REED,5.34,2016-03-23,153792.0,REED,4.1,2017-03-23,34440.0
16957,REED,4.55,2017-04-24,2247245.0,REED,2.16,2018-04-24,24414.480000000003
16958,REED,1.8,2018-04-02,94561.2,REED,2.77,2019-04-02,290354.17
16959,REED,2.95,2019-04-01,445216.95,REED,0.45,2020-03-31,20829.15
16960,REED,0.61,2020-03-18,359664.54,REED,1.12,2021-03-18,1614767.84
16962,REGN,28.06,2010-06-02,60733064.0,REGN,59.27,2011-06-02,31336049.0
16963,REGN,37.63,2011-02-17,27631709.000000004,REGN,105.78,2012-02-17,172876254.0
16964,REGN,102.72,2012-02-21,283404480.0,REGN,160.0,2013-02-20,151920000.0
16965,REGN,168.0,2013-02-15,144715200.0,REGN,324.69,2014-02-18,407713233.0
16966,REGN,314.16,2014-02-13,362666304.0,REGN,404.54,2015-02-13,325053958.1
16967,REGN,401.0,2015-02-12,265299595.0,REGN,371.36,2016-02-12,270411354.40000004
16968,REGN,358.3,2016-02-11,337453031.1,REGN,360.95,2017-02-10,257572476.2
16969,REGN,347.07,2017-02-09,598180351.05,REGN,327.21,2018-02-09,640478236.3199999
16970,REGN,342.03,2018-02-08,502224880.95,REGN,405.44,2019-02-08,280605024.0
16971,REGN,408.29,2019-02-07,301476436.52000004,REGN,391.07,2020-02-07,458519407.18
16972,REGN,391.07,2020-02-07,458519407.18,REGN,503.14,2021-02-08,664350584.26
16974,REI,9.87,2015-02-05,1046042.34,REI,5.39,2016-02-05,851070.22
16975,REI,4.89,2016-03-14,271248.3,REI,10.04,2017-03-14,2297473.28
16976,REI,10.23,2017-03-15,2930649.48,REI,14.13,2018-03-15,6497850.0600000005
16977,REI,14.82,2018-02-28,20350497.96,REI,6.1,2019-02-28,3472418.9
16978,REI,6.1,2019-02-28,3472418.9,REI,1.35,2020-02-28,1340115.3
16979,REI,0.69,2020-03-16,744928.1399999999,REI,3.35,2021-03-16,31810705.55
16990,REN,64.4,2011-08-18,69725880.0,REN,47.0,2012-08-17,16031700.0
16991,REN,51.45,2012-03-13,61611375.0,REN,53.75,2013-03-13,19930500.0
16992,REN,47.95,2013-03-07,11416895.0,REN,46.4,2014-03-07,24972480.0
16993,REN,48.25,2014-03-10,49099200.0,REN,4.4,2015-03-10,3086446.0000000005
16994,REN,6.2,2015-04-30,5609214.4,REN,3.0,2016-04-29,7253001.0
16995,REN,3.21,2016-03-07,2208906.93,REN,44.38,2017-03-07,28383273.380000003
16996,REN,36.93,2017-03-13,31428131.67,REN,35.77,2018-03-13,41891785.11000001
16998,RES,11.39,2011-12-19,18624928.0,RES,12.04,2012-12-18,7988539.999999999
16999,RES,10.79,2012-02-29,19223464.0,RES,16.06,2013-02-28,13601213.999999998
17000,RES,16.04,2013-03-01,14464872.0,RES,18.3,2014-03-03,18892920.0
17001,RES,18.4,2014-02-28,44734080.0,RES,13.36,2015-03-02,29169462.48
17002,RES,12.96,2015-02-27,23721802.56,RES,13.46,2016-02-29,30511881.76
17003,RES,13.46,2016-02-29,30511881.76,RES,19.61,2017-02-28,44375547.44
17004,RES,19.61,2017-02-28,44375547.44,RES,19.83,2018-02-28,35035743.15
17005,RES,19.83,2018-02-28,35035743.15,RES,10.92,2019-02-28,34174150.92
17006,RES,10.92,2019-02-28,34174150.92,RES,3.3,2020-02-28,6890297.699999999
17007,RES,3.3,2020-02-28,6890297.699999999,RES,6.53,2021-03-01,12119732.24
17009,RESI,31.0,2014-02-20,137097500.0,RESI,19.5,2015-02-20,10322520.0
17010,RESI,20.74,2015-03-02,20366472.6,RESI,9.11,2016-03-01,7332966.96
17011,RESI,10.05,2016-02-29,8035276.500000001,RESI,12.97,2017-02-28,19073630.12
17012,RESI,13.82,2017-03-01,18524963.72,RESI,10.16,2018-03-01,6337970.5600000005
17013,RESI,10.16,2018-03-01,6337970.5600000005,RESI,11.11,2019-03-01,6884922.55
17014,RESI,10.52,2019-02-27,3920898.68,RESI,12.66,2020-02-27,44729286.54
17016,REV,12.64,2011-02-17,22245136.0,REV,16.06,2012-02-17,1002144.0
17017,REV,15.8,2012-02-16,755240.0,REV,20.93,2013-02-15,1429519.0
17018,REV,20.72,2013-02-13,1168608.0,REV,23.0,2014-02-13,740600.0
17019,REV,24.87,2014-03-05,2981913.0,REV,34.02,2015-03-05,691966.8
17020,REV,33.33,2015-03-12,3433389.96,REV,35.72,2016-03-11,6500718.52
17021,REV,31.25,2016-02-26,6163375.0,REV,34.6,2017-02-27,1859334.8
17022,REV,36.8,2017-03-03,136896.0,REV,21.45,2018-03-05,2444763.75
17023,REV,21.6,2018-03-15,1349308.8,REV,19.31,2019-03-15,4558009.64
17024,REV,21.3,2019-03-28,2786572.5,REV,11.6,2020-03-27,749592.0
17025,REV,14.46,2020-03-12,1916239.2,REV,11.41,2021-03-12,3914839.46
17027,REXR,14.11,2014-03-20,427533.0,REXR,16.29,2015-03-20,21184069.86
17028,REXR,14.87,2015-05-01,9867137.2,REXR,18.89,2016-05-02,9634070.01
17029,REXR,17.04,2016-02-25,5295725.279999999,REXR,23.02,2017-02-24,7566052.46
17030,REXR,23.1,2017-02-23,12166654.5,REXR,27.35,2018-02-23,7260221.600000001
17031,REXR,27.2,2018-02-21,16221808.0,REXR,34.91,2019-02-21,17848470.61
17032,REXR,34.24,2019-02-28,37009399.68,REXR,46.12,2020-02-28,57604110.6
17033,REXR,52.75,2020-02-19,21887663.0,REXR,50.75,2021-02-18,23119213.25
17036,REZI,23.58,2019-02-07,28238488.38,REZI,10.28,2020-02-07,7920565.239999999
17037,REZI,9.97,2020-02-27,46015448.27,REZI,24.27,2021-02-26,53080237.44
17039,RFIL,3.49,2011-01-12,94048.52,RFIL,3.58,2012-01-12,30902.56
17040,RFIL,3.51,2012-01-27,100519.38,RFIL,5.81,2013-01-28,924899.71
17041,RFIL,5.65,2013-01-22,2854820.7,RFIL,6.78,2014-01-22,1215687.9
17042,RFIL,6.19,2014-01-17,1895947.48,RFIL,4.14,2015-01-20,76598.28
17043,RFIL,4.6,2015-01-29,93389.2,RFIL,4.25,2016-01-29,11407.0
17044,RFIL,4.12,2016-01-28,40194.72,RFIL,1.7,2017-01-27,63370.9
17045,RFIL,1.7,2017-01-27,63370.9,RFIL,3.25,2018-01-29,89648.0
17046,RFIL,2.75,2018-01-24,1139055.5,RFIL,8.04,2019-01-24,139606.56
17047,RFIL,6.88,2018-12-20,1071862.72,RFIL,5.94,2019-12-20,140985.90000000002
17048,RFIL,5.94,2019-12-20,140985.90000000002,RFIL,4.99,2020-12-21,938953.33
17050,RFP,14.56,2012-03-30,2664480.0,RFP,16.14,2013-04-01,6528630.0
17051,RFP,13.63,2013-03-01,7080785.0,RFP,20.24,2014-03-03,7318783.999999999
17052,RFP,20.24,2014-03-03,7318783.999999999,RFP,18.56,2015-03-03,2356730.24
17053,RFP,18.28,2015-03-02,2500374.96,RFP,5.03,2016-03-01,3010807.1
17054,RFP,4.1,2016-02-29,3585380.3,RFP,4.6,2017-02-28,701049.2
17055,RFP,4.6,2017-03-01,1085181.4,RFP,8.15,2018-03-01,2893339.65
17056,RFP,8.15,2018-03-01,2893339.65,RFP,8.19,2019-03-01,2556893.43
17057,RFP,8.19,2019-03-01,2556893.43,RFP,2.79,2020-03-02,1004126.58
17058,RFP,2.79,2020-03-02,1004126.58,RFP,9.57,2021-03-02,3880079.94
17069,RGEN,6.6,2013-03-15,980760.0,RGEN,15.08,2014-03-17,5122676.0
17070,RGEN,14.83,2014-03-14,4423789.0,RGEN,31.55,2015-03-16,27116373.15
17071,RGEN,30.95,2015-03-17,21213779.95,RGEN,25.0,2016-03-16,6251900.0
17072,RGEN,25.5,2016-02-25,9954741.0,RGEN,32.01,2017-02-24,4249519.56
17073,RGEN,32.45,2017-02-23,9746746.9,RGEN,35.59,2018-02-23,11946744.430000002
17074,RGEN,35.47,2018-02-22,22268881.81,RGEN,57.86,2019-02-22,14360041.96
17075,RGEN,59.93,2019-03-01,29420056.51,RGEN,86.44,2020-03-02,48299560.16
17076,RGEN,85.58,2020-02-26,43693468.06,RGEN,219.47,2021-02-25,94269607.51
17080,RGLD,29.19,2007-08-22,17578218.0,RGLD,34.07,2008-08-21,19365388.0
17081,RGLD,31.5,2008-11-06,18616500.0,RGLD,47.41,2009-11-06,60959777.99999999
17082,RGLD,39.56,2009-08-21,28835284.0,RGLD,48.92,2010-08-23,11354332.0
17083,RGLD,49.46,2010-08-26,20372574.0,RGLD,72.43,2011-08-26,75587948.0
17084,RGLD,69.34,2011-08-18,46686622.0,RGLD,77.58,2012-08-17,35880750.0
17085,RGLD,77.36,2012-08-09,69190784.0,RGLD,53.58,2013-08-09,56955540.0
17086,RGLD,48.5,2013-08-08,52001700.0,RGLD,78.58,2014-08-08,49898300.0
17087,RGLD,76.65,2014-08-07,54076575.00000001,RGLD,49.23,2015-08-07,46114725.6
17088,RGLD,50.3,2015-08-06,51068231.9,RGLD,82.51,2016-08-05,69816744.11
17089,RGLD,85.25,2016-08-11,65919306.75,RGLD,86.66,2017-08-11,39016585.16
17090,RGLD,85.79,2017-08-10,80101093.52000001,RGLD,82.51,2018-08-10,33071410.67
17091,RGLD,82.81,2018-08-09,50975434.51,RGLD,126.32,2019-08-09,94879583.6
17092,RGLD,121.98,2019-08-08,109871045.4,RGLD,140.05,2020-08-07,69610872.15
17093,RGLD,146.37,2020-08-06,62240036.88,RGLD,115.39,2021-08-06,37615870.71
17096,RGLS,65.4,2013-02-19,850200.0000000001,RGLS,120.0,2014-02-19,34608000.0
17097,RGLS,137.64,2014-02-28,31781076.0,RGLS,222.12,2015-03-02,42005779.56
17098,RGLS,197.76,2015-02-19,135863493.12,RGLS,93.24,2016-02-19,138108300.12
17099,RGLS,92.4,2016-02-23,176880488.4,RGLS,13.2,2017-02-22,10420581.6
17100,RGLS,13.2,2017-03-03,3768626.4,RGLS,14.16,2018-03-05,3027124.8
17101,RGLS,14.4,2018-03-08,79490188.8,RGLS,1.18,2019-03-08,778709.14
17102,RGLS,1.06,2019-04-29,49344.060000000005,RGLS,0.48,2020-04-28,260910.72
17103,RGLS,0.62,2020-03-12,123564.14,RGLS,1.59,2021-03-12,112252376.61
17106,RGNX,12.59,2016-02-09,1633678.4,RGNX,17.75,2017-02-08,2141306.75
17107,RGNX,19.6,2017-03-07,10644975.6,RGNX,30.3,2018-03-07,41281204.8
17108,RGNX,29.8,2018-03-06,5000320.8,RGNX,56.75,2019-03-06,49464548.5
17109,RGNX,52.63,2019-02-27,25160508.32,RGNX,43.0,2020-02-27,46589597.0
17110,RGNX,47.5,2020-02-26,19130767.5,RGNX,40.77,2021-02-25,11367736.02
17112,RGP,12.69,2010-07-27,6157188.0,RGP,13.2,2011-07-27,6869280.0
17113,RGP,13.2,2011-07-26,4098600.0,RGP,11.22,2012-07-25,1731246.0
17114,RGP,11.38,2012-07-24,1751382.0000000002,RGP,13.22,2013-07-24,2718032.0
17115,RGP,13.01,2013-07-22,1260669.0,RGP,15.16,2014-07-22,1817684.0
17116,RGP,15.26,2014-07-28,1959384.0,RGP,15.21,2015-07-28,2388973.8600000003
